"Loại","Ngày","Name / Number","Sender","Nội dung"
"Đã nhận","8 thg 9, 2023 13:57:39","VinaPhone","VinaPhone","(TB) Ưu đãi cuối tuần: VinaPhone tặng Quý khách 20% giá trị thẻ nạp vào HÔM NAY 08/9/2023. Khuyến mại được sử dụng gọi/nhắn tin trong 15 ngày. Ưu đãi hấp dẫn khi nạp thẻ tại https://shop.vnpt.vn/nap-the.html . CSKH: 18001091 (0đ)."
"Đã nhận","31 thg 8, 2023 13:35:30","VinaPhone","VinaPhone","(TB) ƯU ĐÃI TƯNG BỪNG - CHÀO MỪNG QUỐC KHÁNH: VinaPhone tặng Quý khách 20% giá trị thẻ nạp vào NGÀY MAI 01/9/2023. Khuyến mại được sử dụng gọi/nhắn tin trong 15 ngày. Ưu đãi hấp dẫn khi nạp thẻ tại https://shop.vnpt.vn/nap-the.html . CSKH: 18001091 (0đ)."
"Đã nhận","30 thg 8, 2023 20:53:51","BO_CONG_AN","BO_CONG_AN","(TB) Để bảo đảm an toàn khi tham gia giao thông dịp Quốc khánh 02/9/2023, đề nghị người dân chấp hành pháp luật về trật tự, an toàn giao thông, điều khiển phương tiện đúng tốc độ, giữ khoảng cách an toàn, không tránh vượt sai quy định, tuyệt đối không điều khiển phương tiện khi đã sử dụng rượu, bia."
"Đã nhận","29 thg 8, 2023 18:12:45","BO_CONG_AN","BO_CONG_AN","(TB) Toàn dân tích cực hưởng ứng tham gia cuộc thi Tìm hiểu Luật Phòng, chống ma tuý. Thông tin chi tiết truy cập địa chỉ: https://thitimhieuluatphongchongmatuy.vn ."
"Đã nhận","27 thg 8, 2023 07:15:56","888","888","Goi cuoc D7 cua QK da bi huy. Cuoc DATA se tinh theo dung luong su dung thuc te: 75d/50KB. De tiet kiem chi phi, vui long dang ky goi MAX70 bang cach soan MAX70 gui 888 (70.000d/thang/9GB). CSKH 18001091"
"Đã gửi","27 thg 8, 2023 07:15:42","888","","HUY D7"
"Đã nhận","27 thg 8, 2023 07:15:26","888","888","Goi Data D7 (7000d/ngay co 1,2GB data toc do cao, het 1,2GB tinh theo goi dang su dung) da duoc gia han thanh cong. Cam on da su dung dich vu VinaPhone"
"Đã nhận","26 thg 8, 2023 07:12:16","888","888","Dang ky thanh cong goi D7 (7.000d/ngay co 1,2GB data toc do cao, het 1,2GB tinh theo goi dang su dung). Hieu luc den 07:12 27/08/2023. Goi cuoc gia han tu dong hang ngay. Kiem tra dung luong, soan DATAKM gui 888. De huy soan HUY D7 gui 888"
"Đã gửi","26 thg 8, 2023 07:10:44","888","","D7"
"Đã nhận","26 thg 8, 2023 06:36:31","888","888","Dang ky khong thanh cong do Quy khach khong su dung goi data. De biet them chi tiet lien he 18001091"
"Đã gửi","26 thg 8, 2023 06:36:28","888","","D5"
"Đã nhận","25 thg 8, 2023 10:40:32","VNPT","VNPT","(TB) VNPT Đồng Nai: Nhân ngày thành lập Bưu Điện Việt Nam và Quốc Khánh 02/09, chỉ cần đăng ký Internet cáp quang của VNPT từ 15/8 đến 30/9/2023, Quý khách được tặng ngay PHIẾU MUA XĂNG trị giá 300.000đ. Mời Quý khách tham khảo Gói Home Net 1+ với Internet tốc độ 100Mbps và Truyền hình MyTV 180 kênh, chỉ từ 158.700đ/tháng (tại https://my.vnpt.com.vn/adv/hn1p ). Chi tiết liên hệ các điểm giao dịch VNPT hoặc CSKH: 18001166 nhánh 2 (0đ). Trân trọng!"
"Đã nhận","20 thg 8, 2023 20:52:15","VNPT","VNPT","(TB) VNPT Đồng Nai: Nhân ngày thành lập Bưu Điện Việt Nam và Quốc Khánh 02/09, chỉ cần đăng ký Internet cáp quang của VNPT từ 15/8 đến 30/9/2023, Quý khách được tặng ngay PHIẾU MUA XĂNG trị giá 300.000đ. Mời Quý khách tham khảo Gói Home Net 1+ với Internet tốc độ 100Mbps và Truyền hình MyTV 180 kênh, chỉ từ 158.700đ/tháng (tại https://my.vnpt.com.vn/adv/hn1p ). Chi tiết liên hệ các điểm giao dịch VNPT hoặc CSKH: 18001166 nhánh 2 (0đ). Trân trọng!"
"Đã nhận","18 thg 8, 2023 17:39:00","VinaPhone","VinaPhone","(TB) Đừng bỏ lỡ ưu đãi đặc biệt chào mừng ngày Cách mạng Tháng Tám thành công: VinaPhone tặng riêng Quý khách 20% giá trị thẻ nạp HÔM NAY 18/8/2023. Khuyến mại được sử dụng gọi/nhắn tin trong 15 ngày. Ưu đãi hấp dẫn khi nạp thẻ tại https://shop.vnpt.vn/nap-the.html . CSKH: 18001091 (0đ)."
"Đã nhận","17 thg 8, 2023 16:01:32","VinaPhone","VinaPhone","(TB) Tưng bừng chào mừng ngày Cách mạng Tháng Tám thành công, VinaPhone tặng riêng Quý khách 20% giá trị thẻ nạp NGÀY MAI 18/8/2023. Khuyến mại được sử dụng gọi/nhắn tin trong 15 ngày. Ưu đãi hấp dẫn khi nạp thẻ tại https://shop.vnpt.vn/nap-the.html . CSKH: 18001091 (0đ)."
"Đã nhận","14 thg 8, 2023 10:09:39","VinaPhone","VinaPhone","(TB) TỰ HÀO NGÀY TRUYỀN THỐNG NGÀNH BƯU ĐIỆN VIỆT NAM, VinaPhone kính tặng Quý khách 20% giá trị thẻ nạp vào NGÀY MAI 15/8/2023! Khuyến mại được sử dụng gọi/nhắn tin trong 15 ngày. Ưu đãi hấp dẫn khi nạp thẻ tại https://shop.vnpt.vn/nap-the.html . CSKH: 18001091 (0đ).
"
"Đã nhận","11 thg 8, 2023 16:33:36","VinaPhone","VinaPhone","(TB) TẬN HƯỞNG THU VÀNG, đừng bỏ lỡ ưu đãi VinaPhone tặng Quý khách 20% giá trị thẻ nạp HÔM NAY 11/8/2023. Khuyến mại được sử dụng gọi/nhắn tin trong 15 ngày. Ưu đãi hấp dẫn khi nạp thẻ tại https://shop.vnpt.vn/nap-the.html . CSKH: 18001091 (0đ)."
"Đã nhận","8 thg 8, 2023 14:51:50","VinaPhone","VinaPhone","(TB) THU MỚI ĐÃ SANG - RỘN RÀNG QUÀ TẶNG: VinaPhone tặng riêng Quý khách 20% giá trị thẻ nạp HÔM NAY 08/8/2023. Khuyến mại được sử dụng gọi/nhắn tin trong 15 ngày. Ưu đãi hấp dẫn khi nạp thẻ tại https://shop.vnpt.vn/nap-the.html . CSKH: 18001091 (0đ)."
"Đã nhận","7 thg 8, 2023 21:02:11","VinaPhone","VinaPhone","(TB) QUÀ TẶNG CHÀO THU: VinaPhone tặng riêng Quý khách 20% giá trị thẻ nạp vào NGÀY MAI 08/8/2023. Khuyến mại được sử dụng gọi/nhắn tin trong 15 ngày. Ưu đãi hấp dẫn khi nạp thẻ tại https://shop.vnpt.vn/nap-the.html . CSKH: 18001091 (0đ)."
"Đã nhận","6 thg 8, 2023 19:59:37","BO_CONG_AN","BO_CONG_AN","(TB) Toàn dân tích cực hưởng ứng tham gia cuộc thi Tìm hiểu Luật Phòng, chống ma tuý. Thông tin chi tiết truy cập địa chỉ: https://thitimhieuluatphongchongmatuy.vn .
"
"Đã nhận","5 thg 8, 2023 15:58:21","VinaPhone","VinaPhone","(CSKH) Chuong trinh khach hang than thiet VinaPhone Plus thong bao: Tinh den het thang  07/2023 hang hoi vien cua Quy khach la Than Thiet, diem tich luy la 324 diem. Vui long truy cap website/ung dung https://vinaphoneplus.com.vn/app.html de trai nghiem uu dai hap dan (qua tang, goi cuoc …). CSKH: 18001091 (0d). Tran trong!"
"Đã nhận","4 thg 8, 2023 13:43:31","VinaPhone","VinaPhone","(TB) Nhân dịp được đánh giá là nhà mạng có tốc độ nhanh nhất Việt Nam trong Q2/2023 (tham khảo tại http://my.vnpt.com.vn/adv/news ), VinaPhone tặng Quý khách 20% giá trị thẻ nạp vào HÔM NAY 04/8/2023. Khuyến mại được sử dụng gọi/nhắn tin trong 15 ngày. Ưu đãi hấp dẫn khi nạp thẻ tại https://shop.vnpt.vn/nap-the.html . CSKH: 18001091 (0đ)."
"Đã nhận","2 thg 8, 2023 07:07:17","888","888","Goi cuoc D7 cua QK da bi huy. Cuoc DATA se tinh theo dung luong su dung thuc te: 75d/50KB. De tiet kiem chi phi, vui long dang ky goi MAX70 bang cach soan MAX70 gui 888 (70.000d/thang/9GB). CSKH 18001091"
"Đã gửi","2 thg 8, 2023 07:07:08","888","","HUY D7"
"Đã nhận","2 thg 8, 2023 07:06:49","888","888","Goi Data D7 (7000d/ngay co 1,2GB data toc do cao, het 1,2GB tinh theo goi dang su dung) da duoc gia han thanh cong. Cam on da su dung dich vu VinaPhone"
"Đã nhận","1 thg 8, 2023 07:02:32","888","888","Dang ky thanh cong goi D7 (7.000d/ngay co 1,2GB data toc do cao, het 1,2GB tinh theo goi dang su dung). Hieu luc den 07:02 02/08/2023. Goi cuoc gia han tu dong hang ngay. Kiem tra dung luong, soan DATAKM gui 888. De huy soan HUY D7 gui 888"
"Đã gửi","1 thg 8, 2023 07:02:22","888","","D7"
"Đã nhận","27 thg 7, 2023 15:29:45","MTTQ","MTTQ","(TB) Kỷ niệm 70 năm chiến thắng Điện Biên Phủ, MTTQ Việt Nam kêu gọi ủng hộ làm nhà cho người nghèo của tỉnh Điện Biên, bằng cách chuyển khoản tới Quỹ Vì người nghèo Trung ương, số tài khoản: DBP07052024 tại Vietinbank. 

"
"Đã nhận","21 thg 7, 2023 18:16:24","BO_CONG_AN","BO_CONG_AN","(TB) Để phòng ngừa đuối nước cho trẻ em, Bộ Công an khuyến cáo: Trang bị kỹ năng bơi cho trẻ. Khi trẻ tắm, vui chơi cần có người lớn giám sát; mặc áo phao khi đi phương tiện thủy. Lấp các hố sâu, giếng nước không cần thiết. Khi phát hiện người đuối nước phải hô hoán và dùng các vật dụng (cây sào, phao, dây...) để kịp thời cứu nạn; tuyệt đối không nhảy xuống nước cứu người khi không biết bơi. Người lớn cần chủ động trang bị kiến thức về sơ cứu người bị đuối nước."
"Đã nhận","14 thg 7, 2023 17:41:46","VinaPhone","VinaPhone","(TB) TING TING...quà tặng cuối tuần khi Quý khách nạp thẻ vào HÔM NAY 14/7/2023! VinaPhone tặng ngay 20% giá trị thẻ nạp, khuyến mại được sử dụng gọi/nhắn tin trong 15 ngày. Quý khách nhận thêm nhiều ưu đãi khi nạp thẻ tại https://shop.vnpt.vn/nap-the.html . CSKH: 18001091 (0đ)."
"Đã nhận","13 thg 7, 2023 05:49:58","VNeID","VNeID","Cuc Canh sat QLHC ve TTXH thong bao: Ho so dang ky tai khoan dinh danh dien tu cua ban bi tu choi vi da ton tai tai khoan dinh danh dien tu muc do 2. De nghi lien he Co quan Cong an noi thu nhan ho so cap Can cuoc cong dan hoac lien he tong dai 19000368 de duoc huong dan."
"Đã nhận","11 thg 7, 2023 20:36:37","VinaPhone","VinaPhone","(QC) QK duoc tang 1GB voi gia 0d tu goi cuoc BIG70. Soan DK gui 9923 de nhan ngay 500MB/ngay va 1GB MIEN PHI. Gia cuoc khong doi: 70.000d/30 ngay). Loi moi co hieu luc trong 03 ngay. Tu choi QC, soan TC gui 9923. CSKH 18001091."
"Đã nhận","11 thg 7, 2023 19:36:13","900","900","Tai khoan cua Quy khach da duoc nap 50,000 dong tu VnTopup vao 11/07/2023 19:36:11. Ma giao dich 1859392068. CSKH 18001091 (0d). Tran trong cam on!"
"Đã nhận","7 thg 7, 2023 15:05:14","VinaPhone","VinaPhone","(TB) HÈ VUI VẺ - NẠP THẺ CÓ QUÀ! VinaPhone tặng Quý khách 20% giá trị thẻ nạp trong HÔM NAY 07/7/2023. Khuyến mại được sử dụng gọi/nhắn tin trong 15 ngày. Quý khách nhận thêm nhiều ưu đãi khi nạp thẻ tại https://shop.vnpt.vn/nap-the.html . CSKH: 18001091 (0đ)."
"Đã nhận","4 thg 7, 2023 17:22:03","VinaPhone","VinaPhone","(TB) THÁNG MỚI - QUÀ TỚI! VinaPhone tặng riêng Quý khách 20% giá trị thẻ nạp vào HÔM NAY 04/7/2023. Khuyến mại được sử dụng gọi/nhắn tin trong 15 ngày. Quý khách nhận thêm nhiều ưu đãi khi nạp thẻ tại https://shop.vnpt.vn/nap-the.html . CSKH: 18001091 (0đ).

"
"Đã nhận","3 thg 7, 2023 14:22:37","VinaPhone","VinaPhone","(TB) THÁNG MỚI - QUÀ TỚI! VinaPhone tặng riêng Quý khách 20% giá trị thẻ nạp vào NGÀY MAI 04/7/2023. Khuyến mại được sử dụng gọi/nhắn tin trong 15 ngày. Quý khách nhận thêm nhiều ưu đãi khi nạp thẻ tại https://shop.vnpt.vn/nap-the.html . CSKH: 18001091 (0đ).

"
"Đã nhận","28 thg 6, 2023 13:29:26","900","900","Tai khoan chinh cua Quy khach sap het. Xin vui long nap the de tiep tuc su dung cac dich vu cua VinaPhone."
"Đã nhận","28 thg 6, 2023 13:29:20","1357","1357","[UNG TIEN AIRTIME] Tai khoan chinh cua Quy Khach sap het. Soan A gui 1357 de duoc ung 15000d, GIA CUOC 0 DONG vao tai khoan Airtime (su dung thoai va sms). Hieu luc su dung tai khoan Airtime la 750 phut. So tien da ung 15000d se duoc tru vao TKC. Chi tiet LH 18001091 (mien phi)."
"Đã nhận","28 thg 6, 2023 13:29:19","1576","1576","[UNG TIEN]Tai khoan chinh cua Quy Khach sap het. De duoc ung 5000d vao tai khoan chinh, Quy Khach vui long soan Y gui 1576 (hieu luc trong vong 48h - gia cuoc dich vu 1500d). De duoc ung tien tu dong moi khi tai khoan chinh duoi 5000d, soan UTD gui 1576. Chi tiet xin lien he 18001091(mien phi)."
"Đã nhận","26 thg 6, 2023 21:28:51","DV_CODINH","DV_CODINH","Nhap ma OTP 7962 de xac thuc Dang ky/ Lay mat khau tren ung dung My Viettel. Chi tiet LH 18008098 (0d) hoac truy cap https://viettel.vn/app. De dam bao an toan cho tai khoan cua Quy khach, vui long khong chia se ma xac thuc nay voi bat ky ai."
"Đã nhận","26 thg 6, 2023 13:52:38","BO_CONG_AN","BO_CONG_AN","(TB) Phòng, chống ma túy là trách nhiệm của mỗi cá nhân, gia đình và toàn xã hội."
"Đã nhận","24 thg 6, 2023 09:51:58","VNeID","VNeID","VNeID: Ma OTP 653541 co hieu luc trong 3 phut, su dung de xac thuc cho yeu cau kich hoat tai khoan. Vi ly do bao mat, tuyet doi khong duoc cung cap ma OTP nay cho bat ky ai. Tran trong!"
"Đã nhận","22 thg 6, 2023 20:44:16","MTTQ","MTTQ","(TB) Kỷ niệm 70 năm chiến thắng Điện Biên Phủ, MTTQ Việt Nam kêu gọi ủng hộ làm nhà cho người nghèo của tỉnh Điện Biên, bằng cách chuyển khoản tới Quỹ Vì người nghèo Trung ương, số tài khoản: DBP07052024 tại Vietinbank. "
"Đã nhận","20 thg 6, 2023 19:25:21","VinaPhone","VinaPhone","(TB) Mừng Sinh nhật  Vina – Tặng quà khi nạp thẻ! VinaPhone tặng riêng Quý khách 20% giá trị thẻ nạp vào HÔM NAY 20/6/2023. Khuyến mại được sử dụng gọi/nhắn tin trong 15 ngày. Quý khách nhận thêm nhiều ưu đãi khi nạp thẻ tại https://shop.vnpt.vn/nap-the.html . CSKH: 18001091 (0đ)."
"Đã nhận","19 thg 6, 2023 17:47:05","VinaPhone","VinaPhone","(TB) Mừng sinh nhật Vina - Tặng quà khi nạp thẻ! VinaPhone tặng riêng Quý khách 20% giá trị thẻ nạp vào NGÀY MAI 20/6/2023. Khuyến mại được sử dụng gọi/nhắn tin trong 15 ngày. Quý khách nhận thêm nhiều ưu đãi khi nạp thẻ tại https://shop.vnpt.vn/nap-the.html . CSKH: 18001091 (0đ)."
"Đã nhận","19 thg 6, 2023 08:42:35","888","888","Goi cuoc D7 cua QK da bi huy. Cuoc DATA se tinh theo dung luong su dung thuc te: 75d/50KB. De tiet kiem chi phi, vui long dang ky goi MAX70 bang cach soan MAX70 gui 888 (70.000d/thang/9GB). CSKH 18001091"
"Đã gửi","19 thg 6, 2023 08:42:23","888","","HUY D7"
"Đã nhận","17 thg 6, 2023 19:26:31","BO_CONG_AN","BO_CONG_AN","(TB) Phòng, chống ma túy quyết liệt, hiệu quả, nâng cao trách nhiệm, chủ động phối hợp - Vì một cộng đồng sạch ma túy."
"Đã nhận","17 thg 6, 2023 17:45:19","888","888","Goi D7 gia han khong thanh cong. Quy khach tiep tuc su dung data voi gia 75d/50KB. Trong vong 90 ngay, he thong se tu dong gia han goi D7 khi QK nap the va TKC du tien. Tu choi gia han, soan HUY TENGOI gui 888. CSKH 18001091"
"Đã nhận","16 thg 6, 2023 19:40:47","VinaPhone","VinaPhone","(TB) Cuối tuần vui vẻ, Quý khách đừng quên VinaPhone tặng 20% giá trị thẻ nạp vào HÔM NAY 16/6/2023. Khuyến mại được sử dụng gọi/nhắn tin trong 15 ngày. Quý khách nhận thêm nhiều ưu đãi khi nạp thẻ tại https://shop.vnpt.vn/nap-the.html . CSKH: 18001091 (0đ)."
"Đã nhận","16 thg 6, 2023 10:33:53","VinaPhone","VinaPhone","(QC) VinaPhone tang rieng Quy Khach 7GB toc do cao dung trong 7 ngay tu goi cuoc DT30. Soan DK gui 9923 voi gia cuoc uu dai chi 30.000d/7 ngay. Loi moi co hieu luc trong 03 ngay. Tu choi QC, soan TC gui 9923. CSKH 18001091."
"Đã nhận","16 thg 6, 2023 09:33:17","VinaPhone","VinaPhone","(TB) Chuc Mung Quy Khach da dang ky thanh cong goi MI_D7 trên app My VNPT. Thong tin chi tiet truy cap My VNPT http://onelink.to/v58hh4 hoac lien he 18001091"
"Đã nhận","16 thg 6, 2023 09:32:57","900","900","Tai khoan cua Quy khach da duoc nap 10,000 dong tu CONG TY GATE vao 16/06/2023 09:32:55. Ma giao dich 1843598207. CSKH 18001091 (0d). Tran trong cam on!"
"Đã nhận","15 thg 6, 2023 17:43:25","VinaPhone","VinaPhone","(TB) Cuối tuần vui vẻ, VinaPhone tặng riêng Quý khách 20% giá trị thẻ nạp vào NGÀY MAI 16/6/2023. Khuyến mại được sử dụng gọi/nhắn tin trong 15 ngày. Quý khách nhận thêm nhiều ưu đãi khi nạp thẻ tại https://shop.vnpt.vn/nap-the.html . CSKH: 18001091 (0đ)."
"Đã nhận","15 thg 6, 2023 17:25:27","VNeID","VNeID","VNeID: Ma OTP 937791 co hieu luc trong 3 phut, su dung de xac thuc cho yeu cau dang ky tai khoan. Vi ly do bao mat, tuyet doi khong duoc cung cap ma OTP nay cho bat ky ai. Tran trong!"
"Đã nhận","15 thg 6, 2023 09:46:25","UIT","UIT","Truong DH CNTT thong bao hoc bu mon Ky nang nghe nghiep(SS004.N22) vao thu 3 ngay 20/06/2023, Tiet 4,5, Phong C113. Chi tiet vui long lien he (028) 372 52002 chon 155"
"Đã nhận","13 thg 6, 2023 19:49:10","VinaPhone","VinaPhone","(TB) Sinh nhật Vina - Ai cũng có quà! VinaPhone tặng riêng Quý khách 20% giá trị thẻ nạp vào HÔM NAY 13/6/2023. Khuyến mại được sử dụng gọi/nhắn tin trong 15 ngày. Quý khách nhận thêm nhiều ưu đãi khi nạp thẻ tại https://shop.vnpt.vn/nap-the.html . CSKH: 18001091 (0đ)."
"Đã nhận","12 thg 6, 2023 09:38:01","VinaPhone","VinaPhone","(TB) Sinh nhật Vina - Ai cũng có quà! VinaPhone tặng riêng Quý khách 20% giá trị thẻ nạp vào NGÀY MAI 13/6/2023. Khuyến mại được sử dụng gọi/nhắn tin trong 15 ngày. Quý khách nhận thêm nhiều ưu đãi khi nạp thẻ tại https://shop.vnpt.vn/nap-the.html . CSKH: 18001091 (0đ)."
"Đã nhận","12 thg 6, 2023 09:08:21","UIT","UIT","Truong DH CNTT thong bao hoc bu mon Cau truc roi rac(MA004.N22) vao thu 5 ngay 22/06/2023, Tiet 1,2,3,4, Phong B1.16. Chi tiet vui long lien he (028) 372 52002 chon 155"
"Đã nhận","9 thg 6, 2023 14:23:37","VinaPhone","VinaPhone","(TB) Sinh nhật Vina  - Triệu quà tri ân! VinaPhone tặng Quý khách 20% giá trị thẻ nạp vào HÔM NAY 09/6/2023. Khuyến mại được sử dụng gọi/nhắn tin trong 15 ngày. Quý khách nhận thêm nhiều ưu đãi khi nạp thẻ tại https://shop.vnpt.vn/nap-the.html . CSKH: 18001091 (0đ).

"
"Đã nhận","6 thg 6, 2023 16:35:57","VinaPhone","VinaPhone","(TB) VinaPhone tặng riêng Quý khách 20% giá trị thẻ nạp vào HÔM NAY 06/6/2023. Khuyến mại được sử dụng gọi/nhắn tin trong 15 ngày. Quý khách nhận thêm nhiều ưu đãi khi nạp thẻ tại https://shop.vnpt.vn/nap-the.html . CSKH: 18001091 (0đ)."
"Đã nhận","5 thg 6, 2023 13:40:39","VinaPhone","VinaPhone","(TB) VinaPhone tặng riêng Quý khách 20% giá trị thẻ nạp vào NGÀY MAI 06/6/2023. Khuyến mại được sử dụng gọi/nhắn tin trong 15 ngày. Quý khách nhận thêm nhiều ưu đãi khi nạp thẻ tại https://shop.vnpt.vn/nap-the.html . CSKH: 18001091 (0đ)."
"Đã nhận","4 thg 6, 2023 07:39:00","900","900","Tai khoan chinh cua Quy khach sap het. Xin vui long nap the de tiep tuc su dung cac dich vu cua VinaPhone."
"Đã nhận","4 thg 6, 2023 07:38:51","1576","1576","[UNG TIEN]Tai khoan chinh cua Quy Khach sap het. De duoc ung 5000d vao tai khoan chinh, Quy Khach vui long soan Y gui 1576 (hieu luc trong vong 48h - gia cuoc dich vu 1500d). De duoc ung tien tu dong moi khi tai khoan chinh duoi 5000d, soan UTD gui 1576. Chi tiet xin lien he 18001091(mien phi)."
"Đã nhận","4 thg 6, 2023 07:38:49","1357","1357","[UNG TIEN AIRTIME] Tai khoan chinh cua Quy Khach sap het. Soan A gui 1357 de duoc ung 15000d, GIA CUOC 0 DONG vao tai khoan Airtime (su dung thoai va sms). Hieu luc su dung tai khoan Airtime la 750 phut. So tien da ung 15000d se duoc tru vao TKC. Chi tiet LH 18001091 (mien phi)."
"Đã nhận","3 thg 6, 2023 14:24:37","BO_CONG_AN","BO_CONG_AN","(TB) Tích cực hưởng ứng Tháng hành động phòng, chống ma túy (tháng 6), Ngày quốc tế phòng, chống ma túy và Ngày toàn dân phòng, chống ma túy (ngày 26/6)."
